time	GPS	SVclockBias	SVclockDrift	SVclockDriftRate	IODE	Crs	DeltaN	M0	Cuc	Eccentricity	Cus	sqrtA	Toe	Cic	Omega0	Cis	Io	Crc	omega	OmegaDot	IDOT	CodesL2	GPSWeek	L2Pflag	SVacc	health	TGD	IODC	TransTime	FitIntvl
2009-06-30 12:00:00	GPS06	0.000178015325218	1.20508047985e-11	0.0	102.0	-15.8125	5.12699926958e-09	-2.73891271382	-8.9593231678e-07	0.00599163479637	7.96094536781e-06	5153.69956016	216000.0	8.00937414169e-08	-2.11637907262	8.94069671631e-08	0.933644026113	206.5	-1.32685549487	-8.19712742128e-09	-1.08218795036e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	102.0	208818.0	4.0
2009-06-30 14:00:00	GPS06	0.000178102403879	1.20508047985e-11	0.0	103.0	-16.53125	5.08092590223e-09	-1.68867356819	-6.50063157082e-07	0.00599150196649	8.07084143162e-06	5153.70032692	223200.0	-2.79396772385e-08	-2.11643818036	1.75088644028e-07	0.933642710949	210.21875	-1.32692554816	-8.31034618898e-09	-1.28933946852e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	103.0	216018.0	4.0
2009-06-30 16:00:00	GPS06	0.000178189016879	1.20508047985e-11	0.0	113.0	-27.8125	5.09914097112e-09	-0.638720493272	-1.36718153954e-06	0.00599069218151	8.16397368908e-06	5153.69746208	230400.0	-1.60187482834e-07	-2.11649820097	1.22934579849e-07	0.933641664963	210.65625	-1.32670931278	-8.33499004293e-09	-1.5572077211e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	113.0	223218.0	4.0
2009-06-30 18:00:00	GPS06	0.000178276095539	1.20508047985e-11	0.0	114.0	-29.75	5.18271588092e-09	0.411399889737	-1.54413282871e-06	0.00598998740315	7.99633562565e-06	5153.69604874	237600.0	-3.72529029846e-08	-2.11655687861	-1.88127160072e-07	0.933639441327	216.40625	-1.32665904106	-8.37820612877e-09	-4.29303596504e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	114.0	230418.0	4.0
2009-06-30 20:00:00	GPS06	0.000178362708539	1.20508047985e-11	0.0	115.0	-28.96875	5.31522140031e-09	1.4616053546	-1.85333192349e-06	0.00598987890407	7.6163560152e-06	5153.69562912	244800.0	9.12696123123e-08	-2.11661717863	-1.41561031342e-07	0.933636339941	214.875	-1.32669191868	-8.35213361417e-09	-4.553761111e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	115.0	241038.0	4.0
2009-06-30 22:00:00	GPS06	0.000178449321538	1.20508047985e-11	0.0	116.0	-17.875	5.38558147394e-09	2.5115528836	-7.61821866035e-07	0.00598912686109	7.3928385973e-06	5153.69852829	252000.0	1.63912773132e-07	-2.11667702953	-7.264316082e-08	0.933633156631	215.53125	-1.32646671561	-8.31641784076e-09	-4.50375902821e-10	1.0	1538.0	0.0	2.0	0.0	-4.65661287308e-09	116.0	245268.0	4.0
2009-06-30 00:00:00	GPS07	1.61426141858e-05	-6.8212102633e-13	0.0	9.0	-17.71875	4.33375194674e-09	-0.256156967383	-8.84756445885e-07	0.00275565357879	8.84383916855e-06	5153.66529846	172800.0	4.28408384323e-08	2.12010878226	2.04890966415e-08	0.967780211542	209.90625	2.87911012937	-7.99711882639e-09	4.53590322429e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	9.0	165618.0	4.0
2009-06-30 02:00:00	GPS07	1.61374919116e-05	-6.8212102633e-13	0.0	10.0	-13.8125	4.23803367397e-09	0.793845978414	-6.87316060066e-07	0.00275650434196	8.69296491146e-06	5153.66710663	180000.0	7.264316082e-08	2.12005133201	6.33299350738e-08	0.967783604049	216.625	2.87929131763	-7.96211736843e-09	4.43589905872e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	10.0	172818.0	4.0
2009-06-30 04:00:00	GPS07	1.61323696375e-05	-6.8212102633e-13	0.0	70.0	-14.875	4.1808884365e-09	1.84423926586	-8.36327672005e-07	0.00275664706715	8.35955142975e-06	5153.66611671	187200.0	-9.87201929092e-08	2.11999503746	4.28408384323e-08	0.967786611808	222.1875	2.87908025073	-7.88068540504e-09	3.17870383435e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	70.0	180330.0	0.0
2009-06-30 06:00:00	GPS07	1.61272473633e-05	-6.8212102633e-13	0.0	71.0	-20.03125	4.14052961254e-09	2.894343548	-9.79751348495e-07	0.00275609386153	8.23475420475e-06	5153.66714096	194400.0	-3.91155481338e-08	2.11993844593	-9.31322574616e-09	0.967788605766	223.34375	2.87915879042	-7.89747181854e-09	2.69296931584e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	71.0	187230.0	0.0
2009-06-30 08:00:00	GPS07	1.61221250892e-05	-6.8212102633e-13	0.0	93.0	-25.5	4.10338520818e-09	-2.33888821759	-1.26473605633e-06	0.00275703030638	8.76002013683e-06	5153.66511726	201600.0	1.86264514923e-08	2.11988180028	5.58793544769e-09	0.967790805994	215.875	2.87938747231	-7.83889795014e-09	2.65725354242e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	93.0	194400.0	0.0
2009-06-30 10:00:00	GPS07	1.6117002815e-05	-6.8212102633e-13	0.0	95.0	-32.5625	4.09088468748e-09	-1.28887471245	-1.66520476341e-06	0.00275760295335	8.94814729691e-06	5153.66399383	208800.0	-8.19563865662e-08	2.11982593144	-2.98023223877e-08	0.967792612698	212.5	2.87955772525	-7.79711049524e-09	1.88579283655e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	95.0	201600.0	0.0
2009-06-30 12:00:00	GPS07	1.61118805409e-05	-6.8212102633e-13	0.0	96.0	-38.65625	4.16303054979e-09	-0.238304120792	-2.20350921154e-06	0.00275833159685	9.41008329391e-06	5153.66639519	216000.0	9.49949026108e-08	2.11977023669	-2.04890966415e-08	0.967793218347	204.8125	2.87916959553	-7.88925719066e-09	6.17882880159e-11	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	96.0	208800.0	0.0
2009-06-30 14:00:00	GPS07	1.61067582667e-05	-6.8212102633e-13	0.0	97.0	-34.03125	4.29339312277e-09	0.81168362675	-1.94273889065e-06	0.00275913754012	8.65757465363e-06	5153.66815567	223200.0	1.86264514923e-09	2.11971308926	1.11758708954e-08	0.967793216883	211.09375	2.87936496678	-7.98068957061e-09	5.42879755978e-11	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	97.0	216000.0	0.0
2009-06-30 16:00:00	GPS07	1.61016359925e-05	-6.8212102633e-13	0.0	99.0	-32.09375	4.42339853802e-09	1.86198741872	-1.48266553879e-06	0.00275948550552	8.5849314928e-06	5153.66769791	230400.0	6.14672899246e-08	2.11965525425	4.28408384323e-08	0.967793679166	217.28125	2.87924407708	-8.00640492747e-09	1.0643300479e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	99.0	223200.0	0.0
2009-06-30 18:00:00	GPS07	1.60965137184e-05	-6.8212102633e-13	0.0	104.0	-34.875	4.40911222865e-09	2.9122422205	-1.72853469849e-06	0.00275919656269	8.49924981594e-06	5153.66783905	237600.0	-1.00582838059e-07	2.11959720713	2.04890966415e-08	0.967795133306	221.59375	2.87917396819	-7.91854412486e-09	2.20366321999e-10	1.0	1538.0	0.0	2.8	0.0	-1.07102096081e-08	104.0	230418.0	4.0
2009-06-30 19:59:28	GPS07	1.60867348313e-05	-7.95807864051e-13	0.0	11.0	-41.34375	4.37553948629e-09	-2.32565619525	-2.08429992199e-06	0.00275986269116	8.90344381332e-06	5153.66628265	244768.0	-5.21540641785e-08	2.11954061853	-3.72529029846e-08	0.96779697512	216.1875	2.87940316503	-7.87354181853e-09	2.32866836925e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	11.0	243696.0	4.0
2009-06-30 20:00:00	GPS07	1.60913914442e-05	-6.8212102633e-13	0.0	105.0	-41.34375	4.37553948629e-09	-2.32098726148	-2.08429992199e-06	0.00275986245833	8.90530645847e-06	5153.66629028	244800.0	-5.21540641785e-08	2.11954036398	-3.53902578354e-08	0.967796978046	216.1875	2.87940167724	-7.87354181853e-09	2.33223995672e-10	1.0	1538.0	0.0	2.8	0.0	-1.07102096081e-08	105.0	240138.0	4.0
2009-06-30 21:59:28	GPS07	1.60816125572e-05	-7.95807864051e-13	0.0	12.0	-50.0625	4.35053815195e-09	-1.27572096208	-2.78279185295e-06	0.00276050483808	8.82707536221e-06	5153.66473961	251968.0	7.07805156708e-08	2.11948318729	-1.49011611938e-08	0.967798789139	213.59375	2.87965365464	-7.9299731226e-09	3.25013543856e-10	1.0	1538.0	0.0	2.0	0.0	-1.07102096081e-08	12.0	244818.0	4.0
2009-06-30 00:00:00	GPS08	-0.000209686346352	-1.36424205266e-12	0.0	13.0	-19.25	3.87266131189e-09	-0.982079264389	-1.24797224998e-06	0.0106781064533	8.69855284691e-06	5153.6402607	172800.0	6.70552253723e-08	2.18116555108	-1.39698386192e-07	0.989015394952	223.25	2.99602890781	-7.76996650744e-09	5.52165857067e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	13.0	165618.0	4.0
2009-06-30 01:59:44	GPS08	-0.000209697056562	-1.36424205266e-12	0.0	40.0	-17.09375	3.8633752108e-09	0.0657660659578	-8.13975930214e-07	0.0106779164635	8.76747071743e-06	5153.63979912	179984.0	1.52736902237e-07	2.18110980366	3.72529029846e-09	0.989018557781	223.75	2.99604637944	-7.89211445253e-09	4.68233789531e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	40.0	174018.0	4.0
2009-06-30 02:00:00	GPS08	-0.000209696125239	-1.36424205266e-12	0.0	14.0	-17.09375	3.86301805306e-09	0.0681000712928	-8.13975930214e-07	0.0106779165799	8.76747071743e-06	5153.63978386	180000.0	1.52736902237e-07	2.18110967492	3.72529029846e-09	0.989018570948	223.75	2.99604618926	-7.89211445253e-09	4.68233789531e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	14.0	172818.0	4.0
2009-06-30 03:59:44	GPS08	-0.00020970730111	-1.36424205266e-12	0.0	46.0	-12.75	3.69515391799e-09	1.11591948166	-6.12810254097e-07	0.0106787879486	8.57003033161e-06	5153.64167213	187184.0	8.38190317154e-08	2.18105448926	2.96160578728e-07	0.989022465235	229.21875	2.9960881121	-7.66567644905e-09	3.43585740297e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	46.0	180018.0	4.0
2009-06-30 06:00:00	GPS08	-0.000209717079997	-1.36424205266e-12	0.0	49.0	-15.25	3.67158150754e-09	2.16844517848	-7.22706317902e-07	0.0106786172837	8.62404704094e-06	5153.64175987	194400.0	-8.75443220139e-08	2.18100024719	1.17346644402e-07	0.989024245607	228.75	2.99609035914	-7.61353141986e-09	1.80721813503e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	49.0	187218.0	4.0
2009-06-30 08:00:00	GPS08	-0.000209727324545	-1.36424205266e-12	0.0	88.0	-23.03125	3.60157859163e-09	-3.0646028563	-1.16229057312e-06	0.0106778044719	8.5961073637e-06	5153.64359856	201600.0	-1.13621354103e-07	2.18094538044	-5.58793544769e-09	0.989026132771	228.90625	2.99614657031	-7.51852746256e-09	2.34652631367e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	88.0	196830.0	0.0
2009-06-30 10:00:00	GPS08	-0.000209737569094	-1.36424205266e-12	0.0	89.0	-33.40625	3.67372445394e-09	-2.01450545135	-1.78255140781e-06	0.0106792956358	9.05245542526e-06	5153.64022064	208800.0	-9.31322574615e-08	2.18089072143	-1.19209289551e-07	0.989027630799	220.90625	2.99624328382	-7.59710216409e-09	2.78583032673e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	89.0	201600.0	0.0
2009-06-30 12:00:00	GPS08	-0.000209747813642	-1.36424205266e-12	0.0	163.0	-35.15625	3.67872466222e-09	-0.964262355843	-1.91293656826e-06	0.0106794908643	9.28342342377e-06	5153.64120865	216000.0	1.67638063431e-08	2.18083622481	-2.19792127609e-07	0.989029548685	216.75	2.996195186	-7.62817488696e-09	2.13937482783e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	163.0	208800.0	0.0
2009-06-30 14:00:00	GPS08	-0.00020975805819	-1.36424205266e-12	0.0	164.0	-35.3125	3.84801742823e-09	0.0859357607808	-2.14017927647e-06	0.0106794735184	9.17352735996e-06	5153.64119911	223200.0	1.30385160446e-07	2.18078138733	1.30385160446e-08	0.989029809084	216.34375	2.99619187834	-7.82711174491e-09	8.50035407387e-11	1.0	1538.0	0.0	2.8	0.0	-3.72529029846e-09	164.0	216000.0	0.0
2009-06-30 16:00:00	GPS08	-0.000209768302739	-1.36424205266e-12	0.0	165.0	-28.71875	3.88766193672e-09	1.13606856689	-1.39884650707e-06	0.0106804828392	8.63708555698e-06	5153.643507	230400.0	8.00937414169e-08	2.18072555798	1.24797224999e-07	0.989030575653	221.875	2.99625424401	-7.74960851659e-09	3.4644300217e-11	1.0	1538.0	0.0	2.8	0.0	-3.72529029846e-09	165.0	223200.0	0.0
2009-06-30 18:00:00	GPS08	-0.000209778547287	-1.36424205266e-12	0.0	166.0	-30.09375	3.99838083432e-09	2.18631554059	-1.37835741043e-06	0.0106804603711	8.88481736183e-06	5153.6424942	237600.0	-3.91155481338e-08	2.18066929269	2.58907675743e-07	0.989031074508	225.8125	2.9962032657	-7.71853579371e-09	1.43577409147e-10	1.0	1538.0	0.0	2.8	0.0	-3.72529029846e-09	166.0	230400.0	0.0
2009-06-30 19:59:28	GPS08	-0.000209778081626	-1.36424205266e-12	0.0	6.0	-38.03125	3.84873155568e-09	-3.05139374033	-1.8123537302e-06	0.0106795245083	8.83266329765e-06	5153.64445686	244768.0	-1.56462192535e-07	2.18061387443	-1.30385160446e-08	0.989033539525	227.65625	2.99625527536	-7.50138351435e-09	2.81797446489e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	6.0	242988.0	4.0
2009-06-30 20:00:00	GPS08	-0.000209788326174	-1.36424205266e-12	0.0	167.0	-38.03125	3.84873155568e-09	-3.04672603541	-1.8123537302e-06	0.0106795253232	8.83266329765e-06	5153.64448357	244800.0	-1.56462192535e-07	2.18061363305	-1.30385160446e-08	0.98903354684	227.65625	2.99625499009	-7.50138351435e-09	2.81797446489e-10	1.0	1538.0	0.0	2.8	0.0	-3.72529029846e-09	167.0	242382.0	4.0
2009-06-30 21:59:28	GPS08	-0.000209787860513	-1.36424205266e-12	0.0	15.0	-49.9375	3.89873378026e-09	-2.00130910811	-2.73808836937e-06	0.0106810828438	9.37655568123e-06	5153.64081383	251968.0	-9.49949026108e-08	2.18055889797	-2.1792948246e-07	0.989035235047	220.0625	2.99636609726	-7.64388996544e-09	3.67158137227e-10	1.0	1538.0	0.0	2.0	0.0	-3.72529029846e-09	15.0	244818.0	4.0
2009-06-30 00:00:00	GPS09	6.38538040221e-05	2.04636307899e-12	0.0	187.0	-10.9375	4.17374534933e-09	-1.22361022551	-8.00937414169e-08	0.0206923023798	8.50670039654e-06	5153.63502884	172800.0	-1.11758708954e-07	2.08633063872	4.39584255218e-07	0.976667955284	229.9375	1.48760137522	-8.01354804736e-09	3.59657831295e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	187.0	167058.0	4.0
2009-06-30 02:00:00	GPS09	6.3868239522e-05	2.04636307899e-12	0.0	188.0	-22.125	4.16624512667e-09	-0.173466783988	-1.30571424961e-06	0.0206912407884	8.78609716892e-06	5153.63192368	180000.0	-2.6635825634e-07	2.08627128667	1.15483999252e-07	0.9766701994	226.0625	1.4876617279	-8.20641332666e-09	4.05374039891e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	188.0	172818.0	4.0
2009-06-30 04:00:00	GPS09	6.38826750219e-05	2.04636307899e-12	0.0	189.0	-31.3125	4.04659727948e-09	0.876693110976	-1.75647437573e-06	0.0206934800371	9.30763781071e-06	5153.63660431	187200.0	-2.64495611191e-07	2.08621269241	-1.09896063805e-07	0.976672449368	212.21875	1.48770358784	-8.19784151673e-09	2.83226081477e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	189.0	180018.0	4.0
2009-06-30 06:00:00	GPS09	6.38975761831e-05	2.04636307899e-12	0.0	1.0	-30.53125	3.82087339545e-09	1.92690547496	-1.79745256901e-06	0.0206934789894	9.03382897377e-06	5153.63612938	194400.0	2.94297933578e-07	2.08615492909	-3.35276126862e-07	0.976677429141	210.21875	1.48769107112	-7.61353113887e-09	3.60014990042e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	257.0	187218.0	4.0
2009-06-30 08:00:00	GPS09	6.3912011683e-05	2.04636307899e-12	0.0	2.0	-25.15625	3.73837000383e-09	2.97707580199	-1.22562050819e-06	0.0206930557033	8.88109207153e-06	5153.63738251	201600.0	1.62050127983e-07	2.08610235913	3.72529029846e-09	0.976680207222	212.53125	1.48771794346	-7.37459289568e-09	2.11794536378e-10	1.0	1538.0	0.0	2.8	0.0	-5.58793544769e-09	258.0	194418.0	4.0
2009-06-30 10:00:00	GPS09	6.39269128442e-05	2.04636307899e-12	0.0	3.0	-21.90625	3.82444501777e-09	-2.25592712956	-1.06357038021e-06	0.0206944213715	8.43033194542e-06	5153.63483238	208800.0	3.01748514175e-07	2.08604960338	1.49011611938e-08	0.976681472646	222.6875	1.48773405896	-7.42923802901e-09	1.38934358602e-10	1.0	1538.0	0.0	2.8	0.0	-5.58793544769e-09	259.0	201618.0	4.0
2009-06-30 12:00:00	GPS09	6.39413483441e-05	2.04636307899e-12	0.0	4.0	-25.4375	4.09088468748e-09	-1.20570213621	-1.13993883133e-06	0.0206941728247	8.49179923534e-06	5153.63586235	216000.0	-1.65775418282e-07	2.08599512724	4.47034835815e-07	0.976679366045	225.1875	1.4877085091	-8.02569144512e-09	2.03579908492e-11	1.0	1538.0	0.0	2.8	0.0	-5.58793544769e-09	260.0	211818.0	4.0
2009-06-30 13:59:44	GPS09	6.39562495053e-05	2.04636307899e-12	0.0	17.0	-38.40625	4.26160608443e-09	-0.157895214775	-1.82166695595e-06	0.0206928096013	8.66316258907e-06	5153.63220978	223184.0	-2.32830643654e-07	2.08593554551	9.87201929092e-08	0.976679237308	223.34375	1.48777127267	-8.24320050525e-09	1.04647216119e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	17.0	217998.0	4.0
2009-06-30 14:00:00	GPS09	6.39562495053e-05	2.04636307899e-12	0.0	5.0	-38.40625	4.2623203999e-09	-0.155561683426	-1.82166695595e-06	0.0206928083207	8.66316258907e-06	5153.63222313	223200.0	-2.32830643654e-07	2.08593543433	9.87201929092e-08	0.976679216827	223.34375	1.48777145261	-8.24355766298e-09	1.04647216119e-10	1.0	1538.0	0.0	2.8	0.0	-5.58793544769e-09	261.0	216228.0	4.0
2009-06-30 15:59:44	GPS09	6.39711506665e-05	2.04636307899e-12	0.0	20.0	-50.59375	4.24624830186e-09	0.892253964313	-2.70269811153e-06	0.020695156185	9.66154038906e-06	5153.63723946	230384.0	-3.55765223503e-07	2.08587615396	-6.70552253723e-08	0.976679873677	209.75	1.48782526459	-8.17998358629e-09	1.0643300479e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	20.0	228300.0	0.0
2009-06-30 18:00:00	GPS09	6.39855861664e-05	2.04636307899e-12	0.0	30.0	-50.8125	4.09088468748e-09	1.94481268651	-2.95229256153e-06	0.0206952377921	9.23685729504e-06	5153.63635063	237600.0	2.01165676117e-07	2.08581850621	-3.46451997757e-07	0.976683729929	205.59375	1.48780148778	-7.57495838456e-09	1.96079596074e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	30.0	230400.0	0.0
2009-06-30 20:00:00	GPS09	6.40004873276e-05	2.04636307899e-12	0.0	39.0	-43.84375	4.07874132452e-09	2.99498017402	-2.39163637161e-06	0.0206946117105	9.0841203928e-06	5153.63801002	244800.0	3.1478703022e-07	2.08576448503	-1.35973095894e-07	0.976685249901	207.15625	1.48783382705	-7.51245578108e-09	2.19294848796e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	39.0	237600.0	0.0
2009-06-30 22:00:00	GPS09	6.40149228275e-05	2.04636307899e-12	0.0	4.0	-37.0625	4.07981279772e-09	-2.23803598231	-1.85519456863e-06	0.0206966865808	8.21240246296e-06	5153.63402176	252000.0	2.6635825634e-07	2.08570972801	9.12696123123e-08	0.976687612514	221.625	1.48786610341	-7.49816947171e-09	3.67872466222e-10	1.0	1538.0	0.0	2.0	0.0	-5.58793544769e-09	4.0	244800.0	0.0
2009-06-30 00:00:00	GPS10	-1.82809308171e-05	-5.68434188608e-13	0.0	50.0	41.28125	4.63626470548e-09	2.39179297489	1.97812914848e-06	0.00856982171535	4.39770519733e-06	5153.62587357	172800.0	-5.40167093277e-08	0.0488890969071	-7.45058059692e-08	0.958141402733	294.65625	0.626033049498	-8.25212964628e-09	-6.46455527997e-11	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	50.0	165618.0	4.0
2009-06-30 02:00:00	GPS10	-1.82851217687e-05	-5.68434188608e-13	0.0	106.0	43.0625	4.64662219812e-09	-2.84121780815	2.19978392124e-06	0.00856920960359	4.05870378017e-06	5153.62711144	180000.0	-2.421438694e-08	0.0488297682644	-7.45058059692e-08	0.958140996041	299.78125	0.626068908546	-8.23891443957e-09	-6.21454485095e-11	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	106.0	172818.0	4.0
2009-06-30 04:00:00	GPS10	-1.82897783816e-05	-5.68434188608e-13	0.0	111.0	39.9375	4.68805241906e-09	-1.79102081066	2.10106372833e-06	0.00856955675408	4.04752790928e-06	5153.62651253	187200.0	4.28408384323e-08	0.0487705639697	-1.41561031342e-07	0.958140510352	301.40625	0.62608269216	-8.25784397235e-09	-1.00718481043e-10	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	111.0	180018.0	4.0
2009-06-30 06:00:00	GPS10	-1.82939693332e-05	-5.68434188608e-13	0.0	112.0	36.09375	4.80162857853e-09	-0.740754105119	1.86450779438e-06	0.00856948085129	4.08664345741e-06	5153.62733078	194400.0	9.87201929092e-08	0.0487112836033	8.94069671631e-08	0.958138656835	299.28125	0.626026280576	-8.45428072616e-09	-2.1108022091e-10	1.0	1538.0	0.0	2.8	0.0	-2.79396772385e-09	112.0	193488.0	4.0
2009-06-30 08:00:00	GPS10	-1.82981602848e-05	-5.68434188608e-13	0.0	113.0	39.375	4.8994897977e-09	0.309426043945	2.23889946938e-06	0.00856960332021	4.02331352234e-06	5153.62744522	201600.0	3.53902578354e-08	0.0486501058322	6.89178705216e-08	0.958136953999	296.40625	0.626058198523	-8.50285417801e-09	-2.07151485834e-10	1.0	1538.0	0.0	2.8	0.0	-2.79396772385e-09	113.0	194418.0	4.0
2009-06-30 10:00:00	GPS10	-1.83028168976e-05	-5.68434188608e-13	0.0	114.0	44.9375	4.93984862167e-09	1.35958379134	2.56113708019e-06	0.00857040542178	4.6044588089e-06	5153.62911415	208800.0	-4.65661287308e-08	0.0485883648376	2.25380063057e-07	0.958135722222	291.15625	0.626111956373	-8.48213902942e-09	-9.17895376884e-11	1.0	1538.0	0.0	2.8	0.0	-2.79396772385e-09	114.0	201618.0	4.0
2009-06-30 12:00:00	GPS10	-1.83070078492e-05	-5.68434188608e-13	0.0	115.0	54.75	4.89341811622e-09	2.40994693391	2.76416540146e-06	0.00857064768206	4.58583235741e-06	5153.62665939	216000.0	-1.37835741043e-07	0.0485271007542	-9.87201929092e-08	0.958136730172	290.71875	0.625961540599	-8.20855620503e-09	6.89314426998e-11	1.0	1538.0	0.0	2.8	0.0	-2.79396772385e-09	115.0	212730.0	0.0
2009-06-30 14:00:00	GPS10	-1.83111988008e-05	-5.68434188608e-13	0.0	116.0	60.25	4.85413076546e-09	-2.82306629074	2.8982758522e-06	0.00856950075831	4.31947410107e-06	5153.62887382	223200.0	-6.51925802231e-08	0.0484675936355	-2.08616256714e-07	0.958137110531	297.5625	0.626001007203	-8.27070165078e-09	1.1750489455e-10	1.0	1538.0	0.0	2.8	0.0	-2.79396772385e-09	116.0	216000.0	0.0
2009-06-30 15:59:44	GPS10	-1.83205120265e-05	-5.68434188608e-13	0.0	8.0	57.46875	4.78805658463e-09	-1.77522159237	2.71946191788e-06	0.00856993778143	3.72529029846e-06	5153.62791824	230384.0	8.19563865662e-08	0.0484073594465	-1.11758708954e-07	0.958138416917	300.6875	0.626033956507	-8.31606068302e-09	2.26795161215e-10	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	8.0	223380.0	0.0
2009-06-30 16:00:00	GPS10	-1.83158554137e-05	-5.68434188608e-13	0.0	117.0	57.46875	4.7876994269e-09	-1.7728884999	2.71946191788e-06	0.00856994406786	3.72529029846e-06	5153.62792587	230400.0	8.19563865662e-08	0.0484072424131	-1.11758708954e-07	0.958138412528	300.6875	0.626034584099	-8.31570352529e-09	2.27152318949e-10	1.0	1538.0	0.0	4.0	0.0	-2.79396772385e-09	117.0	223200.0	0.0
2009-06-30 18:00:00	GPS10	-1.83247029781e-05	-5.68434188608e-13	0.0	9.0	51.28125	4.68876673453e-09	-0.722585881185	2.98768281937e-06	0.00856996898074	3.92831861973e-06	5153.62935257	237600.0	1.00582838059e-07	0.0483474441737	4.09781932831e-08	0.958139372202	299.21875	0.625941459123	-8.43963725905e-09	1.63221084528e-10	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	9.0	230400.0	0.0
2009-06-30 20:00:00	GPS10	-1.8329359591e-05	-5.68434188608e-13	0.0	10.0	53.34375	4.56411868529e-09	0.327588350375	2.88709998131e-06	0.00856991740875	4.32133674622e-06	5153.62915611	244800.0	3.91155481338e-08	0.0482873182406	1.89989805222e-07	0.95814075466	295.46875	0.625976267796	-8.34070456668e-09	1.00004165575e-10	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	10.0	237600.0	0.0
2009-06-30 22:00:00	GPS10	-1.83340162039e-05	-5.68434188608e-13	0.0	51.0	58.84375	4.52233139825e-09	1.37773807221	3.10316681862e-06	0.00857074349187	4.66220080852e-06	5153.63089752	252000.0	-1.00582838059e-07	0.0482281154089	6.33299350738e-08	0.958140956542	289.78125	0.626033472281	-8.29713098227e-09	-2.46438841556e-11	1.0	1538.0	0.0	2.0	0.0	-2.79396772385e-09	51.0	244818.0	4.0
2009-06-30 00:00:00	GPS11	-8.56444239616e-06	-1.5916157281e-12	0.0	42.0	60.59375	6.18454332534e-09	-0.436833759217	3.0342489481e-06	0.00945028627757	9.13627445698e-06	5153.69261169	172800.0	3.35276126862e-08	-1.23729290855	1.60187482834e-07	0.889016052618	162.0	0.700757213854	-8.97215944074e-09	-2.29295265354e-10	1.0	1538.0	0.0	2.0	0.0	-1.16415321827e-08	42.0	168048.0	4.0
2009-06-30 02:00:00	GPS11	-8.57561826706e-06	-1.5916157281e-12	0.0	47.0	55.0	6.30133390442e-09	0.613396282669	3.13296914101e-06	0.00944952387363	8.85128974915e-06	5153.691082	180000.0	-3.72529029846e-08	-1.23735745249	1.28522515297e-07	0.889014364411	167.8125	0.700708865874	-8.96823070566e-09	-2.56082095419e-10	1.0	1538.0	0.0	2.0	0.0	-1.16415321827e-08	47.0	172818.0	4.0
