Satellite,Epoch Time,Parameter,Value
QZSS07,2021-03-19 12:00:00,Eccentricity,0.0001408804673702
QZSS07,2021-03-19 12:00:00,Cus,8.327886462212e-06
QZSS07,2021-03-19 12:00:00,sqrtA,6493.463764191
QZSS07,2021-03-19 12:00:00,Toe,475200.0
QZSS07,2021-03-19 12:00:00,Cic,-2.102926373482e-06
QZSS07,2021-03-19 12:00:00,Omega0,0.3678747443511
QZSS07,2021-03-19 12:00:00,Cis,-1.536682248116e-06
QZSS07,2021-03-19 12:00:00,Io,0.001234493661616
QZSS07,2021-03-19 12:00:00,Crc,-260.125
QZSS07,2021-03-19 12:00:00,omega,2.972434697311
QZSS07,2021-03-19 12:00:00,OmegaDot,9.543254657719e-10
QZSS07,2021-03-19 12:00:00,IDOT,0.0
QZSS07,2021-03-19 12:00:00,CodesL2,2.0
QZSS07,2021-03-19 12:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 12:00:00,L2Pflag,0.0
QZSS07,2021-03-19 12:00:00,SVacc,2.8
QZSS07,2021-03-19 12:00:00,health,0.0
QZSS07,2021-03-19 12:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 12:00:00,IODC,845.0
QZSS07,2021-03-19 12:00:00,TransTime,471606.0
QZSS07,2021-03-19 12:00:00,FitIntvl,0.0
QZSS01,2021-03-19 12:00:00,SVclockBias,-0.0003564292564988
QZSS01,2021-03-19 12:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 12:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 12:00:00,IODE,77.0
QZSS01,2021-03-19 12:00:00,Crs,-166.0625
QZSS01,2021-03-19 12:00:00,DeltaN,1.831862018692e-09
QZSS01,2021-03-19 12:00:00,M0,1.51065702998
QZSS01,2021-03-19 12:00:00,Cuc,-5.843117833138e-06
QZSS01,2021-03-19 12:00:00,Eccentricity,0.07491013244726
QZSS01,2021-03-19 12:00:00,Cus,9.853392839432e-07
QZSS01,2021-03-19 12:00:00,sqrtA,6492.996078491
QZSS01,2021-03-19 12:00:00,Toe,475200.0
QZSS01,2021-03-19 12:00:00,Cic,2.320855855942e-06
QZSS01,2021-03-19 12:00:00,Omega0,-0.5585162480321
QZSS01,2021-03-19 12:00:00,Cis,3.930181264877e-07
QZSS01,2021-03-19 12:00:00,Io,0.7311199761845
QZSS01,2021-03-19 12:00:00,Crc,152.6875
QZSS01,2021-03-19 12:00:00,omega,-1.571902377712
QZSS01,2021-03-19 12:00:00,OmegaDot,-1.6147101163e-09
QZSS01,2021-03-19 12:00:00,IDOT,-1.039329006511e-10
QZSS01,2021-03-19 12:00:00,CodesL2,2.0
QZSS01,2021-03-19 12:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 12:00:00,L2Pflag,0.0
QZSS01,2021-03-19 12:00:00,SVacc,2.8
QZSS01,2021-03-19 12:00:00,health,0.0
QZSS01,2021-03-19 12:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 12:00:00,IODC,845.0
QZSS01,2021-03-19 12:00:00,TransTime,471606.0
QZSS01,2021-03-19 12:00:00,FitIntvl,0.0
QZSS02,2021-03-19 12:00:00,SVclockBias,3.661029040813e-06
QZSS02,2021-03-19 12:00:00,SVclockDrift,7.958078640513e-13
QZSS02,2021-03-19 12:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 12:00:00,IODE,77.0
QZSS02,2021-03-19 12:00:00,Crs,445.5625
QZSS02,2021-03-19 12:00:00,DeltaN,1.296125417398e-09
QZSS02,2021-03-19 12:00:00,M0,-0.7545893880654
QZSS02,2021-03-19 12:00:00,Cuc,1.567415893078e-05
QZSS02,2021-03-19 12:00:00,Eccentricity,0.07464178139344
QZSS02,2021-03-19 12:00:00,Cus,1.067295670509e-06
QZSS02,2021-03-19 12:00:00,sqrtA,6493.624500275
QZSS02,2021-03-19 12:00:00,Toe,475200.0
QZSS02,2021-03-19 12:00:00,Cic,-1.650303602219e-06
QZSS02,2021-03-19 12:00:00,Omega0,1.724456690703
QZSS02,2021-03-19 12:00:00,Cis,3.021210432053e-06
QZSS02,2021-03-19 12:00:00,Io,0.7417717416562
QZSS02,2021-03-19 12:00:00,Crc,153.75
QZSS02,2021-03-19 12:00:00,omega,-1.566660034182
QZSS02,2021-03-19 12:00:00,OmegaDot,-1.382557589073e-09
QZSS02,2021-03-19 12:00:00,IDOT,-9.486109420248e-10
QZSS02,2021-03-19 12:00:00,CodesL2,2.0
QZSS02,2021-03-19 12:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 12:00:00,L2Pflag,0.0
QZSS02,2021-03-19 12:00:00,SVacc,2.8
QZSS02,2021-03-19 12:00:00,health,0.0
QZSS02,2021-03-19 12:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 12:00:00,IODC,845.0
QZSS02,2021-03-19 12:00:00,TransTime,471606.0
QZSS02,2021-03-19 12:00:00,FitIntvl,0.0
QZSS03,2021-03-19 12:00:00,SVclockBias,-1.959502696991e-06
QZSS03,2021-03-19 12:00:00,SVclockDrift,-4.547473508865e-13
QZSS03,2021-03-19 12:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 12:00:00,IODE,77.0
QZSS03,2021-03-19 12:00:00,Crs,-698.09375
QZSS03,2021-03-19 12:00:00,DeltaN,4.532331646948e-10
QZSS03,2021-03-19 12:00:00,M0,-2.46618444095
QZSS03,2021-03-19 12:00:00,Cuc,-2.11987644434e-05
QZSS03,2021-03-19 12:00:00,Eccentricity,0.07447291933931
QZSS03,2021-03-19 12:00:00,Cus,8.074566721916e-06
QZSS03,2021-03-19 12:00:00,sqrtA,6493.280544281
QZSS03,2021-03-19 12:00:00,Toe,475200.0
QZSS03,2021-03-19 12:00:00,Cic,-3.907829523087e-06
QZSS03,2021-03-19 12:00:00,Omega0,-2.858476471544
QZSS03,2021-03-19 12:00:00,Cis,-2.384185791016e-07
QZSS03,2021-03-19 12:00:00,Io,0.712852673198
QZSS03,2021-03-19 12:00:00,Crc,-152.8125
QZSS03,2021-03-19 12:00:00,omega,-1.572253571678
QZSS03,2021-03-19 12:00:00,OmegaDot,-1.02397122394e-09
QZSS03,2021-03-19 12:00:00,IDOT,1.120046654439e-09
QZSS03,2021-03-19 12:00:00,CodesL2,2.0
QZSS03,2021-03-19 12:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 12:00:00,L2Pflag,0.0
QZSS03,2021-03-19 12:00:00,SVacc,2.8
QZSS03,2021-03-19 12:00:00,health,0.0
QZSS03,2021-03-19 12:00:00,TGD,0.0
QZSS03,2021-03-19 12:00:00,IODC,845.0
QZSS03,2021-03-19 12:00:00,TransTime,471606.0
QZSS03,2021-03-19 12:00:00,FitIntvl,0.0
QZSS07,2021-03-19 13:00:00,SVclockBias,-1.210719347e-08
QZSS07,2021-03-19 13:00:00,SVclockDrift,1.136868377216e-13
QZSS07,2021-03-19 13:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 13:00:00,IODE,81.0
QZSS07,2021-03-19 13:00:00,Crs,-375.5
QZSS07,2021-03-19 13:00:00,DeltaN,0.0
QZSS07,2021-03-19 13:00:00,M0,2.397660989461
QZSS07,2021-03-19 13:00:00,Cuc,-1.22282654047e-05
QZSS07,2021-03-19 13:00:00,Eccentricity,0.0001434562727809
QZSS07,2021-03-19 13:00:00,Cus,7.623806595802e-06
QZSS07,2021-03-19 13:00:00,sqrtA,6493.45394516
QZSS07,2021-03-19 13:00:00,Toe,478800.0
QZSS07,2021-03-19 13:00:00,Cic,-7.152557373047e-07
QZSS07,2021-03-19 13:00:00,Omega0,0.3663805607867
QZSS07,2021-03-19 13:00:00,Cis,-1.654028892517e-06
QZSS07,2021-03-19 13:00:00,Io,0.00123615846239
QZSS07,2021-03-19 13:00:00,Crc,-236.71875
QZSS07,2021-03-19 13:00:00,omega,2.952039363466
QZSS07,2021-03-19 13:00:00,OmegaDot,1.025757012611e-09
QZSS07,2021-03-19 13:00:00,IDOT,0.0
QZSS07,2021-03-19 13:00:00,CodesL2,2.0
QZSS07,2021-03-19 13:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 13:00:00,L2Pflag,0.0
QZSS07,2021-03-19 13:00:00,SVacc,2.8
QZSS07,2021-03-19 13:00:00,health,0.0
QZSS07,2021-03-19 13:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 13:00:00,IODC,849.0
QZSS07,2021-03-19 13:00:00,TransTime,475206.0
QZSS07,2021-03-19 13:00:00,FitIntvl,0.0
QZSS01,2021-03-19 13:00:00,SVclockBias,-0.0003564418293536
QZSS01,2021-03-19 13:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 13:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 13:00:00,IODE,81.0
QZSS01,2021-03-19 13:00:00,Crs,-170.875
QZSS01,2021-03-19 13:00:00,DeltaN,1.958295856597e-09
QZSS01,2021-03-19 13:00:00,M0,1.773235899056
QZSS01,2021-03-19 13:00:00,Cuc,-5.923211574554e-06
QZSS01,2021-03-19 13:00:00,Eccentricity,0.07491021929309
QZSS01,2021-03-19 13:00:00,Cus,9.387731552124e-07
QZSS01,2021-03-19 13:00:00,sqrtA,6492.994762421
QZSS01,2021-03-19 13:00:00,Toe,478800.0
QZSS01,2021-03-19 13:00:00,Cic,1.156702637672e-06
QZSS01,2021-03-19 13:00:00,Omega0,-0.5585226102629
QZSS01,2021-03-19 13:00:00,Cis,1.650303602219e-06
QZSS01,2021-03-19 13:00:00,Io,0.7311186829649
QZSS01,2021-03-19 13:00:00,Crc,147.71875
QZSS01,2021-03-19 13:00:00,omega,-1.571909493346
QZSS01,2021-03-19 13:00:00,OmegaDot,-1.729714906712e-09
QZSS01,2021-03-19 13:00:00,IDOT,-3.350139546759e-10
QZSS01,2021-03-19 13:00:00,CodesL2,2.0
QZSS01,2021-03-19 13:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 13:00:00,L2Pflag,0.0
QZSS01,2021-03-19 13:00:00,SVacc,2.8
QZSS01,2021-03-19 13:00:00,health,0.0
QZSS01,2021-03-19 13:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 13:00:00,IODC,849.0
QZSS01,2021-03-19 13:00:00,TransTime,475206.0
QZSS01,2021-03-19 13:00:00,FitIntvl,0.0
QZSS02,2021-03-19 13:00:00,SVclockBias,3.662891685963e-06
QZSS02,2021-03-19 13:00:00,SVclockDrift,7.958078640513e-13
QZSS02,2021-03-19 13:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 13:00:00,IODE,81.0
QZSS02,2021-03-19 13:00:00,Crs,345.28125
QZSS02,2021-03-19 13:00:00,DeltaN,2.274737609095e-09
QZSS02,2021-03-19 13:00:00,M0,-0.4921967982008
QZSS02,2021-03-19 13:00:00,Cuc,1.263245940208e-05
QZSS02,2021-03-19 13:00:00,Eccentricity,0.07463300589006
QZSS02,2021-03-19 13:00:00,Cus,1.287087798119e-06
QZSS02,2021-03-19 13:00:00,sqrtA,6493.592071533
QZSS02,2021-03-19 13:00:00,Toe,478800.0
QZSS02,2021-03-19 13:00:00,Cic,-1.67079269886e-06
QZSS02,2021-03-19 13:00:00,Omega0,1.724438206733
QZSS02,2021-03-19 13:00:00,Cis,4.656612873077e-07
QZSS02,2021-03-19 13:00:00,Io,0.7417648439974
QZSS02,2021-03-19 13:00:00,Crc,149.0625
QZSS02,2021-03-19 13:00:00,omega,-1.566547054481
QZSS02,2021-03-19 13:00:00,OmegaDot,-2.502604243512e-09
QZSS02,2021-03-19 13:00:00,IDOT,-5.535944880039e-10
QZSS02,2021-03-19 13:00:00,CodesL2,2.0
QZSS02,2021-03-19 13:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 13:00:00,L2Pflag,0.0
QZSS02,2021-03-19 13:00:00,SVacc,2.8
QZSS02,2021-03-19 13:00:00,health,0.0
QZSS02,2021-03-19 13:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 13:00:00,IODC,849.0
QZSS02,2021-03-19 13:00:00,TransTime,475206.0
QZSS02,2021-03-19 13:00:00,FitIntvl,0.0
QZSS03,2021-03-19 13:00:00,SVclockBias,-1.962762326002e-06
QZSS03,2021-03-19 13:00:00,SVclockDrift,-4.547473508865e-13
QZSS03,2021-03-19 13:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 13:00:00,IODE,81.0
QZSS03,2021-03-19 13:00:00,Crs,-523.8125
QZSS03,2021-03-19 13:00:00,DeltaN,-1.146476326769e-10
QZSS03,2021-03-19 13:00:00,M0,-2.203788401524
QZSS03,2021-03-19 13:00:00,Cuc,-1.683831214905e-05
QZSS03,2021-03-19 13:00:00,Eccentricity,0.07448571152054
QZSS03,2021-03-19 13:00:00,Cus,7.627531886101e-06
QZSS03,2021-03-19 13:00:00,sqrtA,6493.24313736
QZSS03,2021-03-19 13:00:00,Toe,478800.0
QZSS03,2021-03-19 13:00:00,Cic,-3.881752490997e-06
QZSS03,2021-03-19 13:00:00,Omega0,-2.858491106577
QZSS03,2021-03-19 13:00:00,Cis,-3.963708877563e-06
QZSS03,2021-03-19 13:00:00,Io,0.712860709007
QZSS03,2021-03-19 13:00:00,Crc,-115.625
QZSS03,2021-03-19 13:00:00,omega,-1.572104411088
QZSS03,2021-03-19 13:00:00,OmegaDot,1.67506977338e-10
QZSS03,2021-03-19 13:00:00,IDOT,1.341127291906e-09
QZSS03,2021-03-19 13:00:00,CodesL2,2.0
QZSS03,2021-03-19 13:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 13:00:00,L2Pflag,0.0
QZSS03,2021-03-19 13:00:00,SVacc,2.8
QZSS03,2021-03-19 13:00:00,health,0.0
QZSS03,2021-03-19 13:00:00,TGD,0.0
QZSS03,2021-03-19 13:00:00,IODC,849.0
QZSS03,2021-03-19 13:00:00,TransTime,475206.0
QZSS03,2021-03-19 13:00:00,FitIntvl,0.0
QZSS07,2021-03-19 14:00:00,SVclockBias,-1.257285475731e-08
QZSS07,2021-03-19 14:00:00,SVclockDrift,1.136868377216e-13
QZSS07,2021-03-19 14:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 14:00:00,IODE,85.0
QZSS07,2021-03-19 14:00:00,Crs,-327.9375
QZSS07,2021-03-19 14:00:00,DeltaN,0.0
QZSS07,2021-03-19 14:00:00,M0,2.677964007836
QZSS07,2021-03-19 14:00:00,Cuc,-1.07791274786e-05
QZSS07,2021-03-19 14:00:00,Eccentricity,0.0001471708528697
QZSS07,2021-03-19 14:00:00,Cus,7.553026080132e-06
QZSS07,2021-03-19 14:00:00,sqrtA,6493.442932129
QZSS07,2021-03-19 14:00:00,Toe,482400.0
QZSS07,2021-03-19 14:00:00,Cic,-1.508742570877e-07
QZSS07,2021-03-19 14:00:00,Omega0,0.3659397981986
QZSS07,2021-03-19 14:00:00,Cis,-1.192092895508e-06
QZSS07,2021-03-19 14:00:00,Io,0.001237173727537
QZSS07,2021-03-19 14:00:00,Crc,-234.4375
QZSS07,2021-03-19 14:00:00,omega,2.934690591631
QZSS07,2021-03-19 14:00:00,OmegaDot,1.102545925463e-09
QZSS07,2021-03-19 14:00:00,IDOT,0.0
QZSS07,2021-03-19 14:00:00,CodesL2,2.0
QZSS07,2021-03-19 14:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 14:00:00,L2Pflag,0.0
QZSS07,2021-03-19 14:00:00,SVacc,2.8
QZSS07,2021-03-19 14:00:00,health,0.0
QZSS07,2021-03-19 14:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 14:00:00,IODC,853.0
QZSS07,2021-03-19 14:00:00,TransTime,478806.0
QZSS07,2021-03-19 14:00:00,FitIntvl,0.0
QZSS01,2021-03-19 14:00:00,SVclockBias,-0.0003564544022083
QZSS01,2021-03-19 14:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 14:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 14:00:00,IODE,85.0
QZSS01,2021-03-19 14:00:00,Crs,-188.34375
QZSS01,2021-03-19 14:00:00,DeltaN,2.1390176701e-09
QZSS01,2021-03-19 14:00:00,M0,2.035826841594
QZSS01,2021-03-19 14:00:00,Cuc,-6.221234798431e-06
QZSS01,2021-03-19 14:00:00,Eccentricity,0.0749108948512
QZSS01,2021-03-19 14:00:00,Cus,9.983777999878e-07
QZSS01,2021-03-19 14:00:00,sqrtA,6492.991268158
QZSS01,2021-03-19 14:00:00,Toe,482400.0
QZSS01,2021-03-19 14:00:00,Cic,-4.004687070847e-07
QZSS01,2021-03-19 14:00:00,Omega0,-0.5585299307049
QZSS01,2021-03-19 14:00:00,Cis,1.8160790205e-06
QZSS01,2021-03-19 14:00:00,Io,0.7311168221331
QZSS01,2021-03-19 14:00:00,Crc,139.5625
QZSS01,2021-03-19 14:00:00,omega,-1.571927536977
QZSS01,2021-03-19 14:00:00,OmegaDot,-1.874363789061e-09
QZSS01,2021-03-19 14:00:00,IDOT,-5.243075537999e-10
QZSS01,2021-03-19 14:00:00,CodesL2,2.0
QZSS01,2021-03-19 14:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 14:00:00,L2Pflag,0.0
QZSS01,2021-03-19 14:00:00,SVacc,2.8
QZSS01,2021-03-19 14:00:00,health,0.0
QZSS01,2021-03-19 14:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 14:00:00,IODC,853.0
QZSS01,2021-03-19 14:00:00,TransTime,478806.0
QZSS01,2021-03-19 14:00:00,FitIntvl,0.0
QZSS02,2021-03-19 14:00:00,SVclockBias,3.665219992399e-06
QZSS02,2021-03-19 14:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-19 14:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-19 14:00:00,IODE,85.0
QZSS02,2021-03-19 14:00:00,Crs,325.875
QZSS02,2021-03-19 14:00:00,DeltaN,2.631538185557e-09
QZSS02,2021-03-19 14:00:00,M0,-0.2297124614289
QZSS02,2021-03-19 14:00:00,Cuc,1.182407140732e-05
QZSS02,2021-03-19 14:00:00,Eccentricity,0.07463055744302
QZSS02,2021-03-19 14:00:00,Cus,8.884817361832e-07
QZSS02,2021-03-19 14:00:00,sqrtA,6493.584062576
QZSS02,2021-03-19 14:00:00,Toe,482400.0
QZSS02,2021-03-19 14:00:00,Cic,-4.209578037262e-07
QZSS02,2021-03-19 14:00:00,Omega0,1.724419961219
QZSS02,2021-03-19 14:00:00,Cis,5.960464477539e-08
QZSS02,2021-03-19 14:00:00,Io,0.741762457978
QZSS02,2021-03-19 14:00:00,Crc,157.125
QZSS02,2021-03-19 14:00:00,omega,-1.566523476631
QZSS02,2021-03-19 14:00:00,OmegaDot,-3.021554431299e-09
QZSS02,2021-03-19 14:00:00,IDOT,-3.750156209059e-11
QZSS02,2021-03-19 14:00:00,CodesL2,2.0
QZSS02,2021-03-19 14:00:00,GPSWeek,2149.0
QZSS02,2021-03-19 14:00:00,L2Pflag,0.0
QZSS02,2021-03-19 14:00:00,SVacc,2.8
QZSS02,2021-03-19 14:00:00,health,0.0
QZSS02,2021-03-19 14:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-19 14:00:00,IODC,853.0
QZSS02,2021-03-19 14:00:00,TransTime,478806.0
QZSS02,2021-03-19 14:00:00,FitIntvl,0.0
QZSS03,2021-03-19 14:00:00,SVclockBias,-1.966021955013e-06
QZSS03,2021-03-19 14:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 14:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 14:00:00,IODE,85.0
QZSS03,2021-03-19 14:00:00,Crs,-364.15625
QZSS03,2021-03-19 14:00:00,DeltaN,6.107397254753e-11
QZSS03,2021-03-19 14:00:00,M0,-1.941400927484
QZSS03,2021-03-19 14:00:00,Cuc,-1.283548772335e-05
QZSS03,2021-03-19 14:00:00,Eccentricity,0.07449442788493
QZSS03,2021-03-19 14:00:00,Cus,8.611008524895e-06
QZSS03,2021-03-19 14:00:00,sqrtA,6493.210956573
QZSS03,2021-03-19 14:00:00,Toe,482400.0
QZSS03,2021-03-19 14:00:00,Cic,-9.872019290924e-08
QZSS03,2021-03-19 14:00:00,Omega0,-2.858490961748
QZSS03,2021-03-19 14:00:00,Cis,-4.878267645836e-06
QZSS03,2021-03-19 14:00:00,Io,0.7128632939833
QZSS03,2021-03-19 14:00:00,Crc,-145.09375
QZSS03,2021-03-19 14:00:00,omega,-1.571952873255
QZSS03,2021-03-19 14:00:00,OmegaDot,3.739441477033e-10
QZSS03,2021-03-19 14:00:00,IDOT,8.153911071697e-10
QZSS03,2021-03-19 14:00:00,CodesL2,2.0
QZSS03,2021-03-19 14:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 14:00:00,L2Pflag,0.0
QZSS03,2021-03-19 14:00:00,SVacc,2.8
QZSS03,2021-03-19 14:00:00,health,0.0
QZSS03,2021-03-19 14:00:00,TGD,0.0
QZSS03,2021-03-19 14:00:00,IODC,853.0
QZSS03,2021-03-19 14:00:00,TransTime,478806.0
QZSS03,2021-03-19 14:00:00,FitIntvl,0.0
QZSS07,2021-03-19 15:00:00,SVclockBias,-1.396983861923e-08
QZSS07,2021-03-19 15:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 15:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 15:00:00,IODE,89.0
QZSS07,2021-03-19 15:00:00,Crs,-279.375
QZSS07,2021-03-19 15:00:00,DeltaN,0.0
QZSS07,2021-03-19 15:00:00,M0,2.953345976063
QZSS07,2021-03-19 15:00:00,Cuc,-9.458512067795e-06
QZSS07,2021-03-19 15:00:00,Eccentricity,0.0001515179174021
QZSS07,2021-03-19 15:00:00,Cus,8.009374141693e-06
QZSS07,2021-03-19 15:00:00,sqrtA,6493.431419373
QZSS07,2021-03-19 15:00:00,Toe,486000.0
QZSS07,2021-03-19 15:00:00,Cic,-1.136213541031e-07
QZSS07,2021-03-19 15:00:00,Omega0,0.3659138065331
QZSS07,2021-03-19 15:00:00,Cis,-1.110136508942e-06
QZSS07,2021-03-19 15:00:00,Io,0.001237292223902
QZSS07,2021-03-19 15:00:00,Crc,-250.21875
QZSS07,2021-03-19 15:00:00,omega,2.921850400191
QZSS07,2021-03-19 15:00:00,OmegaDot,1.204693037443e-09
QZSS07,2021-03-19 15:00:00,IDOT,0.0
QZSS07,2021-03-19 15:00:00,CodesL2,2.0
QZSS07,2021-03-19 15:00:00,GPSWeek,2149.0
QZSS07,2021-03-19 15:00:00,L2Pflag,0.0
QZSS07,2021-03-19 15:00:00,SVacc,2.8
QZSS07,2021-03-19 15:00:00,health,0.0
QZSS07,2021-03-19 15:00:00,TGD,-5.587935447693e-09
QZSS07,2021-03-19 15:00:00,IODC,857.0
QZSS07,2021-03-19 15:00:00,TransTime,482406.0
QZSS07,2021-03-19 15:00:00,FitIntvl,0.0
QZSS01,2021-03-19 15:00:00,SVclockBias,-0.0003564669750631
QZSS01,2021-03-19 15:00:00,SVclockDrift,-3.410605131648e-12
QZSS01,2021-03-19 15:00:00,SVclockDriftRate,0.0
QZSS01,2021-03-19 15:00:00,IODE,89.0
QZSS01,2021-03-19 15:00:00,Crs,-202.0625
QZSS01,2021-03-19 15:00:00,DeltaN,2.388670926303e-09
QZSS01,2021-03-19 15:00:00,M0,2.298409828784
QZSS01,2021-03-19 15:00:00,Cuc,-6.372109055519e-06
QZSS01,2021-03-19 15:00:00,Eccentricity,0.07491139019839
QZSS01,2021-03-19 15:00:00,Cus,8.866190910339e-07
QZSS01,2021-03-19 15:00:00,sqrtA,6492.98956871
QZSS01,2021-03-19 15:00:00,Toe,486000.0
QZSS01,2021-03-19 15:00:00,Cic,-1.508742570877e-06
QZSS01,2021-03-19 15:00:00,Omega0,-0.5585391163675
QZSS01,2021-03-19 15:00:00,Cis,8.698552846909e-07
QZSS01,2021-03-19 15:00:00,Io,0.731114288359
QZSS01,2021-03-19 15:00:00,Crc,140.1875
QZSS01,2021-03-19 15:00:00,omega,-1.571935463067
QZSS01,2021-03-19 15:00:00,OmegaDot,-2.122588414327e-09
QZSS01,2021-03-19 15:00:00,IDOT,-6.368122400716e-10
QZSS01,2021-03-19 15:00:00,CodesL2,2.0
QZSS01,2021-03-19 15:00:00,GPSWeek,2149.0
QZSS01,2021-03-19 15:00:00,L2Pflag,0.0
QZSS01,2021-03-19 15:00:00,SVacc,2.8
QZSS01,2021-03-19 15:00:00,health,0.0
QZSS01,2021-03-19 15:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-19 15:00:00,IODC,857.0
QZSS01,2021-03-19 15:00:00,TransTime,482406.0
QZSS01,2021-03-19 15:00:00,FitIntvl,0.0
QZSS03,2021-03-19 15:00:00,SVclockBias,-1.968815922737e-06
QZSS03,2021-03-19 15:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-19 15:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-19 15:00:00,IODE,89.0
QZSS03,2021-03-19 15:00:00,Crs,-273.3125
QZSS03,2021-03-19 15:00:00,DeltaN,1.166834317619e-09
QZSS03,2021-03-19 15:00:00,M0,-1.678948131226
QZSS03,2021-03-19 15:00:00,Cuc,-1.016072928905e-05
QZSS03,2021-03-19 15:00:00,Eccentricity,0.07449775340501
QZSS03,2021-03-19 15:00:00,Cus,9.465962648392e-06
QZSS03,2021-03-19 15:00:00,sqrtA,6493.19420433
QZSS03,2021-03-19 15:00:00,Toe,486000.0
QZSS03,2021-03-19 15:00:00,Cic,1.851469278336e-06
QZSS03,2021-03-19 15:00:00,Omega0,-2.858485206628
QZSS03,2021-03-19 15:00:00,Cis,-1.611188054085e-06
QZSS03,2021-03-19 15:00:00,Io,0.7128550943274
QZSS03,2021-03-19 15:00:00,Crc,-181.3125
QZSS03,2021-03-19 15:00:00,omega,-1.571868361941
QZSS03,2021-03-19 15:00:00,OmegaDot,-8.328918361453e-10
QZSS03,2021-03-19 15:00:00,IDOT,1.103617398666e-10
QZSS03,2021-03-19 15:00:00,CodesL2,2.0
QZSS03,2021-03-19 15:00:00,GPSWeek,2149.0
QZSS03,2021-03-19 15:00:00,L2Pflag,0.0
QZSS03,2021-03-19 15:00:00,SVacc,2.8
QZSS03,2021-03-19 15:00:00,health,0.0
QZSS03,2021-03-19 15:00:00,TGD,0.0
QZSS03,2021-03-19 15:00:00,IODC,857.0
QZSS03,2021-03-19 15:00:00,TransTime,482406.0
QZSS03,2021-03-19 15:00:00,FitIntvl,0.0
QZSS07,2021-03-19 16:00:00,SVclockBias,-1.396983861923e-08
QZSS07,2021-03-19 16:00:00,SVclockDrift,0.0
QZSS07,2021-03-19 16:00:00,SVclockDriftRate,0.0
QZSS07,2021-03-19 16:00:00,IODE,93.0
QZSS07,2021-03-19 16:00:00,Crs,-327.375
QZSS07,2021-03-19 16:00:00,DeltaN,0.0
QZSS07,2021-03-19 16:00:00,M0,-3.074854636564
QZSS07,2021-03-19 16:00:00,Cuc,-1.063197851181e-05
QZSS07,2021-03-19 16:00:00,Eccentricity,0.0001453565200791
QZSS07,2021-03-19 16:00:00,Cus,6.811693310738e-06
QZSS07,2021-03-19 16:00:00,sqrtA,6493.446540833
QZSS07,2021-03-19 16:00:00,Toe,489600.0
QZSS07,2021-03-19 16:00:00,Cic,2.402812242508e-07
QZSS07,2021-03-19 16:00:00,Omega0,0.3659289126252
QZSS07,2021-03-19 16:00:00,Cis,-1.454725861549e-06
QZSS07,2021-03-19 16:00:00,Io,0.001236765573393
QZSS07,2021-03-19 16:00:00,Crc,-202.3125
QZSS07,2021-03-19 16:00:00,omega,2.92936430001
QZSS07,2021-03-19 16:00:00,OmegaDot,1.045043530258e-09
QZSS07,2021-03-19 16:00:00,IDOT,0.0
QZSS07,2021-03-19 16:00:00,CodesL2,2.0
